Gene	Taxon	Context	Cluster	Abundance	Diversity	Univocity	delta	k-value
amoA	s__OPU3-GD-OMZ sp001901525	Bathypelagic	bmoA	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__	Mesopelagic	Incertae_sedis	1.041	3	1.0	2.0631605138651343	2.147750094933605
amoA	s__	Bathypelagic	Incertae_sedis	0.3	1	1.0	1.0000000001	0.30000000003
amoA	s__Nitrosopelagicus sp001627235	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	Unspecified	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	Unspecified	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	Unspecified	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
